"","X200001_tmmn","X200002_tmmn","X200003_tmmn","X200004_tmmn","X200005_tmmn","X200006_tmmn","X200007_tmmn","X200008_tmmn","X200009_tmmn","X200010_tmmn","X200011_tmmn","X200012_tmmn","X200101_tmmn","X200102_tmmn","X200103_tmmn","X200104_tmmn","X200105_tmmn","X200106_tmmn","X200107_tmmn","X200108_tmmn","X200109_tmmn","X200110_tmmn","X200111_tmmn","X200112_tmmn","X200201_tmmn","X200202_tmmn","X200203_tmmn","X200204_tmmn","X200205_tmmn","X200206_tmmn","X200207_tmmn","X200208_tmmn","X200209_tmmn","X200210_tmmn","X200211_tmmn","X200212_tmmn","X200301_tmmn","X200302_tmmn","X200303_tmmn","X200304_tmmn","X200305_tmmn","X200306_tmmn","X200307_tmmn","X200308_tmmn","X200309_tmmn","X200310_tmmn","X200311_tmmn","X200312_tmmn","X200401_tmmn","X200402_tmmn","X200403_tmmn","X200404_tmmn","X200405_tmmn","X200406_tmmn","X200407_tmmn","X200408_tmmn","X200409_tmmn","X200410_tmmn","X200411_tmmn","X200412_tmmn","X200501_tmmn","X200502_tmmn","X200503_tmmn","X200504_tmmn","X200505_tmmn","X200506_tmmn","X200507_tmmn","X200508_tmmn","X200509_tmmn","X200510_tmmn","X200511_tmmn","X200512_tmmn","X200601_tmmn","X200602_tmmn","X200603_tmmn","X200604_tmmn","X200605_tmmn","X200606_tmmn","X200607_tmmn","X200608_tmmn","X200609_tmmn","X200610_tmmn","X200611_tmmn","X200612_tmmn","X200701_tmmn","X200702_tmmn","X200703_tmmn","X200704_tmmn","X200705_tmmn","X200706_tmmn","X200707_tmmn","X200708_tmmn","X200709_tmmn","X200710_tmmn","X200711_tmmn","X200712_tmmn","X200801_tmmn","X200802_tmmn","X200803_tmmn","X200804_tmmn","X200805_tmmn","X200806_tmmn","X200807_tmmn","X200808_tmmn","X200809_tmmn","X200810_tmmn","X200811_tmmn","X200812_tmmn","X200901_tmmn","X200902_tmmn","X200903_tmmn","X200904_tmmn","X200905_tmmn","X200906_tmmn","X200907_tmmn","X200908_tmmn","X200909_tmmn","X200910_tmmn","X200911_tmmn","X200912_tmmn","X201001_tmmn","X201002_tmmn","X201003_tmmn","X201004_tmmn","X201005_tmmn","X201006_tmmn","X201007_tmmn","X201008_tmmn","X201009_tmmn","X201010_tmmn","X201011_tmmn","X201012_tmmn","X201101_tmmn","X201102_tmmn","X201103_tmmn","X201104_tmmn","X201105_tmmn","X201106_tmmn","X201107_tmmn","X201108_tmmn","X201109_tmmn","X201110_tmmn","X201111_tmmn","X201112_tmmn","X201201_tmmn","X201202_tmmn","X201203_tmmn","X201204_tmmn","X201205_tmmn","X201206_tmmn","X201207_tmmn","X201208_tmmn","X201209_tmmn","X201210_tmmn","X201211_tmmn","X201212_tmmn","X201301_tmmn","X201302_tmmn","X201303_tmmn","X201304_tmmn","X201305_tmmn","X201306_tmmn","X201307_tmmn","X201308_tmmn","X201309_tmmn","X201310_tmmn","X201311_tmmn","X201312_tmmn","X201401_tmmn","X201402_tmmn","X201403_tmmn","X201404_tmmn","X201405_tmmn","X201406_tmmn","X201407_tmmn","X201408_tmmn","X201409_tmmn","X201410_tmmn","X201411_tmmn","X201412_tmmn","X201501_tmmn","X201502_tmmn","X201503_tmmn","X201504_tmmn","X201505_tmmn","X201506_tmmn","X201507_tmmn","X201508_tmmn","X201509_tmmn","X201510_tmmn","X201511_tmmn","X201512_tmmn","X201601_tmmn","X201602_tmmn","X201603_tmmn","X201604_tmmn","X201605_tmmn","X201606_tmmn","X201607_tmmn","X201608_tmmn","X201609_tmmn","X201610_tmmn","X201611_tmmn","X201612_tmmn","X201701_tmmn","X201702_tmmn","X201703_tmmn","X201704_tmmn","X201705_tmmn","X201706_tmmn","X201707_tmmn","X201708_tmmn","X201709_tmmn","X201710_tmmn","X201711_tmmn","X201712_tmmn","X201801_tmmn","X201802_tmmn","X201803_tmmn","X201804_tmmn","X201805_tmmn","X201806_tmmn","X201807_tmmn","X201808_tmmn","X201809_tmmn","X201810_tmmn","X201811_tmmn","X201812_tmmn","X201901_tmmn","X201902_tmmn","X201903_tmmn","X201904_tmmn","X201905_tmmn","X201906_tmmn","X201907_tmmn","X201908_tmmn","X201909_tmmn","X201910_tmmn","X201911_tmmn","X201912_tmmn","X202001_tmmn","X202002_tmmn","X202003_tmmn","X202004_tmmn","X202005_tmmn","X202006_tmmn","X202007_tmmn","X202008_tmmn","X202009_tmmn","X202010_tmmn","X202011_tmmn","X202012_tmmn","X202101_tmmn","X202102_tmmn","X202103_tmmn","X202104_tmmn","X202105_tmmn","X202106_tmmn","X202107_tmmn","X202108_tmmn","X202109_tmmn","X202110_tmmn","X202111_tmmn","X202112_tmmn"
"1",217.181413136639,210.775077953043,232.661971271831,224.042359069542,228.876524176153,222.494495167138,218.283655128855,210.819643473619,217.148099087386,221.455262741115,216.35238112909,218.713758819615,206.32917661039,218.392914236565,223.403494014171,222.296572799813,231.669386260775,224.664868540989,216.94076538937,211.034895414441,218.097310858097,218.835616162282,225.815261320147,223.151357069563,213.975711135855,216.071787392745,226.088392697082,228.999654457671,234.794955869756,223.156973616924,220.573787314307,216.485279915241,219.071322513554,216.50939061815,219.790704144268,214.89978985148,216.700282616905,231.975272200102,229.436873529148,227.572804203064,233.455790753781,223.832136861242,215.985929215712,214.326936900814,221.576417567421,226.65076246207,221.423416324972,220.344929275883,221.943010407579,225.109951532489,233.201031278377,231.035433948119,231.48369349316,222.363632741088,219.026969345659,215.438521396606,219.907903417879,221.291533790144,225.135394213344,232.739719873194,206.398823913698,238.64291006999,233.351330656712,234.508623109915,232.40533717561,227.454532430329,220.767732220644,212.087510294363,225.87427510058,223.940306011313,226.466169580792,227.518997620425,223.09631173951,230.437651136364,225.73423177696,235.44384941945,225.000708920779,227.561867369988,225.80698882797,215.805637747831,223.012998381418,223.772945978335,218.237368049312,217.299577818648,201.48003201794,217.443814620888,235.097295842881,228.432832505254,233.099014247769,226.701221778303,225.493789474484,214.509334177842,223.5473498758,221.741940450966,220.798689252141,218.982051596988,193.996053346856,212.023161790512,222.799064291807,232.243554560117,230.455352876798,222.628015396396,219.317045771967,213.217721350536,220.498456583765,223.935454158682,220.850088670073,224.948613509364,211.892689582225,231.308504856995,230.883657348558,227.265160832631,231.748195048496,225.898950332435,222.884956016136,216.700149382832,221.571349312149,222.141349335917,220.984242662617,226.342465670867,224.297118522732,235.848602445642,238.610869907297,237.675541978554,240.616752767322,232.972475824569,223.92465120382,220.640808310805,223.231337428664,224.985412227525,224.332971971233,221.806389870653,213.694742544942,218.991723842867,234.214362504351,232.03932878843,231.789270458264,230.604196357278,222.969450629976,216.955994913993,222.571123773034,227.767533757775,221.393637543215,216.74673419,211.495143649471,225.354197828814,233.651227230199,226.909368378165,228.674918751095,222.648404837189,222.380478185127,213.928915345739,218.996043144209,225.94942288693,225.802109403029,217.557440992727,208.568113401148,226.625883932562,234.19722632942,233.515594950262,228.95803319912,226.032404414809,218.669405081617,213.038300883294,223.553437018198,221.694997418505,225.326365811964,220.695744780586,226.267117007958,226.356049415946,228.418101977222,229.732776101225,236.729488066413,228.60041034022,226.114140442874,217.44042406359,224.789167350864,226.547205587628,228.038991834683,216.354193719622,209.32444197709,228.925427263612,228.248895243717,226.902619877963,232.959881513706,228.130928728421,220.91669082514,221.371317655822,226.484875852092,233.745886785746,223.614299105813,218.876142650626,223.68822909793,238.717007420988,234.458557372841,236.501537974335,236.679363727075,227.406536778342,228.281303271651,220.501844446027,225.684923189987,228.821835272237,229.330989800641,227.747590397546,223.697789610806,233.726711785203,234.96916825814,232.573859221465,234.154945838,229.152974025535,225.195069410809,218.118041280385,225.71755167052,231.080221735264,226.618291730087,222.867071960848,209.808737092984,233.594719753361,225.74489910627,232.897349006204,235.46979716073,230.026280304488,226.097023103592,221.028988195418,226.174413398216,229.227316025236,226.693623452761,216.301950584605,231.098796031163,235.931864946005,239.286386312609,242.21028956203,238.635795303803,235.515250873912,231.654356487311,224.984889641949,230.95917176369,229.474491250004,238.598649621756,237.749546106419,226.346972840027,242.672799600028,237.799472515973,237.920654818339,241.504393300117,233.547306570095,227.297047126448,223.646469903794,228.098333217675,229.503341391377,231.569940288705,229.943827477847,219.078453598047,228.48237090342,229.936538104314,237.987057096379,241.27816741762,234.240698952987,229.906647093491,226.336229908988,229.169866469844,232.057084888661,231.464701325746,237.76472658728
