"DateTime","Surface soil moisture - USDA SMAP: avg","Surface soil moisture - USDA SMAP: avg"
"2017-05-01 00:00:00",6.0410614013671875,6.0410614013671875
"2017-05-04 00:00:00",7.486454963684082,7.486454963684082
"2017-05-07 00:00:00",6.234062671661377,6.234062671661377
"2017-05-10 00:00:00",6.04797887802124,6.04797887802124
"2017-05-13 00:00:00",7.569201946258545,7.569201946258545
"2017-05-16 00:00:00",7.7666239738464355,7.7666239738464355
"2017-05-19 00:00:00",8.101109504699707,8.101109504699707
"2017-05-22 00:00:00",6.7608642578125,6.7608642578125
"2017-05-25 00:00:00",8.682087898254395,8.682087898254395
"2017-05-28 00:00:00",8.205740928649902,8.205740928649902
"2017-05-31 00:00:00",8.069307327270508,8.069307327270508
"2017-06-03 00:00:00",9.39521312713623,9.39521312713623
"2017-06-06 00:00:00",11.226361274719238,11.226361274719238
"2017-06-09 00:00:00",10.476691246032715,10.476691246032715
"2017-06-12 00:00:00",11.763460159301758,11.763460159301758
"2017-06-15 00:00:00",13.587323188781738,13.587323188781738
"2017-06-18 00:00:00",13.912784576416016,13.912784576416016
"2017-06-21 00:00:00",16.008766174316406,16.008766174316406
"2017-06-24 00:00:00",16.71172523498535,16.71172523498535
"2017-06-27 00:00:00",19.758777618408203,19.758777618408203
"2017-06-30 00:00:00",18.009212493896484,18.009212493896484
"2017-07-03 00:00:00",18.010648727416992,18.010648727416992
"2017-07-06 00:00:00",19.339702606201172,19.339702606201172
"2017-07-09 00:00:00",17.59385108947754,17.59385108947754
"2017-07-12 00:00:00",14.614177703857422,14.614177703857422
"2017-07-15 00:00:00",16.25840187072754,16.25840187072754
"2017-07-18 00:00:00",16.3382568359375,16.3382568359375
"2017-07-21 00:00:00",19.2740478515625,19.2740478515625
"2017-07-24 00:00:00",23.421493530273438,23.421493530273438
"2017-07-27 00:00:00",21.12895393371582,21.12895393371582
"2017-07-30 00:00:00",22.132450103759766,22.132450103759766
"2017-08-02 00:00:00",22.0342960357666,22.0342960357666
"2017-08-05 00:00:00",22.253337860107422,22.253337860107422
"2017-08-08 00:00:00",21.297298431396484,21.297298431396484
"2017-08-11 00:00:00",20.83223533630371,20.83223533630371
"2017-08-14 00:00:00",22.34328269958496,22.34328269958496
"2017-08-17 00:00:00",21.653881072998047,21.653881072998047
"2017-08-20 00:00:00",20.439212799072266,20.439212799072266
"2017-08-23 00:00:00",20.849712371826172,20.849712371826172
"2017-08-26 00:00:00",22.60357666015625,22.60357666015625
"2017-08-29 00:00:00",20.63142204284668,20.63142204284668
"2017-09-01 00:00:00",21.958375930786133,21.958375930786133
"2017-09-04 00:00:00",21.00033187866211,21.00033187866211
"2017-09-07 00:00:00",22.27743911743164,22.27743911743164
"2017-09-10 00:00:00",20.712242126464844,20.712242126464844
"2017-09-13 00:00:00",19.407493591308594,19.407493591308594
"2017-09-16 00:00:00",20.915956497192383,20.915956497192383
"2017-09-19 00:00:00",19.543123245239258,19.543123245239258
"2017-09-22 00:00:00",22.824275970458984,22.824275970458984
"2017-09-25 00:00:00",22.73995590209961,22.73995590209961
"2017-09-28 00:00:00",21.596187591552734,21.596187591552734
"2017-10-01 00:00:00",20.61947250366211,20.61947250366211
"2017-10-04 00:00:00",20.654783248901367,20.654783248901367
"2017-10-07 00:00:00",20.768775939941406,20.768775939941406
"2017-10-10 00:00:00",18.654062271118164,18.654062271118164
"2017-10-13 00:00:00",18.082134246826172,18.082134246826172
"2017-10-16 00:00:00",16.407264709472656,16.407264709472656
"2017-10-19 00:00:00",14.871222496032715,14.871222496032715
"2017-10-22 00:00:00",13.561758995056152,13.561758995056152
"2017-10-25 00:00:00",12.936172485351562,12.936172485351562
"2017-10-28 00:00:00",12.378806114196777,12.378806114196777
"2017-10-31 00:00:00",11.217751502990723,11.217751502990723
"2017-11-03 00:00:00",10.697779655456543,10.697779655456543
"2017-11-06 00:00:00",11.24647331237793,11.24647331237793
"2017-11-09 00:00:00",9.61378288269043,9.61378288269043
"2017-11-12 00:00:00",9.24562931060791,9.24562931060791
"2017-11-15 00:00:00",10.543977737426758,10.543977737426758
"2017-11-18 00:00:00",9.273815155029297,9.273815155029297
"2017-11-21 00:00:00",9.954977989196777,9.954977989196777
"2017-11-24 00:00:00",9.626203536987305,9.626203536987305
"2017-11-27 00:00:00",8.27656364440918,8.27656364440918
"2017-11-30 00:00:00",7.548203945159912,7.548203945159912
"2017-12-03 00:00:00",7.14680814743042,7.14680814743042
"2017-12-06 00:00:00",6.93400239944458,6.93400239944458
"2017-12-09 00:00:00",7.135952949523926,7.135952949523926
"2017-12-12 00:00:00",6.357117652893066,6.357117652893066
