"","X200001_tmmx","X200002_tmmx","X200003_tmmx","X200004_tmmx","X200005_tmmx","X200006_tmmx","X200007_tmmx","X200008_tmmx","X200009_tmmx","X200010_tmmx","X200011_tmmx","X200012_tmmx","X200101_tmmx","X200102_tmmx","X200103_tmmx","X200104_tmmx","X200105_tmmx","X200106_tmmx","X200107_tmmx","X200108_tmmx","X200109_tmmx","X200110_tmmx","X200111_tmmx","X200112_tmmx","X200201_tmmx","X200202_tmmx","X200203_tmmx","X200204_tmmx","X200205_tmmx","X200206_tmmx","X200207_tmmx","X200208_tmmx","X200209_tmmx","X200210_tmmx","X200211_tmmx","X200212_tmmx","X200301_tmmx","X200302_tmmx","X200303_tmmx","X200304_tmmx","X200305_tmmx","X200306_tmmx","X200307_tmmx","X200308_tmmx","X200309_tmmx","X200310_tmmx","X200311_tmmx","X200312_tmmx","X200401_tmmx","X200402_tmmx","X200403_tmmx","X200404_tmmx","X200405_tmmx","X200406_tmmx","X200407_tmmx","X200408_tmmx","X200409_tmmx","X200410_tmmx","X200411_tmmx","X200412_tmmx","X200501_tmmx","X200502_tmmx","X200503_tmmx","X200504_tmmx","X200505_tmmx","X200506_tmmx","X200507_tmmx","X200508_tmmx","X200509_tmmx","X200510_tmmx","X200511_tmmx","X200512_tmmx","X200601_tmmx","X200602_tmmx","X200603_tmmx","X200604_tmmx","X200605_tmmx","X200606_tmmx","X200607_tmmx","X200608_tmmx","X200609_tmmx","X200610_tmmx","X200611_tmmx","X200612_tmmx","X200701_tmmx","X200702_tmmx","X200703_tmmx","X200704_tmmx","X200705_tmmx","X200706_tmmx","X200707_tmmx","X200708_tmmx","X200709_tmmx","X200710_tmmx","X200711_tmmx","X200712_tmmx","X200801_tmmx","X200802_tmmx","X200803_tmmx","X200804_tmmx","X200805_tmmx","X200806_tmmx","X200807_tmmx","X200808_tmmx","X200809_tmmx","X200810_tmmx","X200811_tmmx","X200812_tmmx","X200901_tmmx","X200902_tmmx","X200903_tmmx","X200904_tmmx","X200905_tmmx","X200906_tmmx","X200907_tmmx","X200908_tmmx","X200909_tmmx","X200910_tmmx","X200911_tmmx","X200912_tmmx","X201001_tmmx","X201002_tmmx","X201003_tmmx","X201004_tmmx","X201005_tmmx","X201006_tmmx","X201007_tmmx","X201008_tmmx","X201009_tmmx","X201010_tmmx","X201011_tmmx","X201012_tmmx","X201101_tmmx","X201102_tmmx","X201103_tmmx","X201104_tmmx","X201105_tmmx","X201106_tmmx","X201107_tmmx","X201108_tmmx","X201109_tmmx","X201110_tmmx","X201111_tmmx","X201112_tmmx","X201201_tmmx","X201202_tmmx","X201203_tmmx","X201204_tmmx","X201205_tmmx","X201206_tmmx","X201207_tmmx","X201208_tmmx","X201209_tmmx","X201210_tmmx","X201211_tmmx","X201212_tmmx","X201301_tmmx","X201302_tmmx","X201303_tmmx","X201304_tmmx","X201305_tmmx","X201306_tmmx","X201307_tmmx","X201308_tmmx","X201309_tmmx","X201310_tmmx","X201311_tmmx","X201312_tmmx","X201401_tmmx","X201402_tmmx","X201403_tmmx","X201404_tmmx","X201405_tmmx","X201406_tmmx","X201407_tmmx","X201408_tmmx","X201409_tmmx","X201410_tmmx","X201411_tmmx","X201412_tmmx","X201501_tmmx","X201502_tmmx","X201503_tmmx","X201504_tmmx","X201505_tmmx","X201506_tmmx","X201507_tmmx","X201508_tmmx","X201509_tmmx","X201510_tmmx","X201511_tmmx","X201512_tmmx","X201601_tmmx","X201602_tmmx","X201603_tmmx","X201604_tmmx","X201605_tmmx","X201606_tmmx","X201607_tmmx","X201608_tmmx","X201609_tmmx","X201610_tmmx","X201611_tmmx","X201612_tmmx","X201701_tmmx","X201702_tmmx","X201703_tmmx","X201704_tmmx","X201705_tmmx","X201706_tmmx","X201707_tmmx","X201708_tmmx","X201709_tmmx","X201710_tmmx","X201711_tmmx","X201712_tmmx","X201801_tmmx","X201802_tmmx","X201803_tmmx","X201804_tmmx","X201805_tmmx","X201806_tmmx","X201807_tmmx","X201808_tmmx","X201809_tmmx","X201810_tmmx","X201811_tmmx","X201812_tmmx","X201901_tmmx","X201902_tmmx","X201903_tmmx","X201904_tmmx","X201905_tmmx","X201906_tmmx","X201907_tmmx","X201908_tmmx","X201909_tmmx","X201910_tmmx","X201911_tmmx","X201912_tmmx","X202001_tmmx","X202002_tmmx","X202003_tmmx","X202004_tmmx","X202005_tmmx","X202006_tmmx","X202007_tmmx","X202008_tmmx","X202009_tmmx","X202010_tmmx","X202011_tmmx","X202012_tmmx","X202101_tmmx","X202102_tmmx","X202103_tmmx","X202104_tmmx","X202105_tmmx","X202106_tmmx","X202107_tmmx","X202108_tmmx","X202109_tmmx","X202110_tmmx","X202111_tmmx","X202112_tmmx"
"1",315.837925587444,325.4742552565,332.038919868283,321.680998215591,318.398270594316,295.693687793074,280.267000654882,278.743343854814,291.022239132515,299.6621131315,320.161944621306,321.365856776496,320.049959112791,331.437442108046,332.497597599726,319.761057137999,324.668555759734,291.118326169553,281.337369806265,274.596264113602,283.466184033296,305.183692731287,315.929082171522,321.083505416537,315.291787812245,327.38180506174,326.254018088302,316.695651387156,320.8527877651,300.721190674745,286.968019594579,276.205257674953,286.177924373346,297.292085739777,312.392623061433,316.686549023279,317.197444945833,328.983776287819,330.00069801475,315.01882003298,317.09993218944,290.632573238182,284.770794161036,281.575179738094,287.724049398944,305.147749324795,315.3386909078,313.905435785106,313.950025250056,323.944270448741,326.088063791415,314.064375454219,303.071996813452,289.720642412276,277.854638219437,275.687590633135,290.395835575958,301.787461014404,313.675825446168,316.47757463963,314.562352202813,330.273789469589,326.397416089679,320.65884054873,311.052533466088,290.487795103568,280.426768389129,276.292458624892,291.781569980421,305.076659213819,316.491979023687,319.207339028854,311.710624135407,325.510334932683,321.917467632716,327.738281707796,305.033242401227,306.207125395288,289.884887277866,280.077191143183,287.817633279071,305.334020859156,307.943076702529,314.609403636505,310.464301682746,342.788258279108,330.616536186975,320.38307713433,316.642211211176,296.288370645151,286.568542171266,277.884966885128,290.663133188455,301.426939250076,312.782095468341,319.709508537884,301.505773485172,330.183622904636,327.528636741023,323.283889108462,312.660000851301,295.367903820497,282.049193129781,279.302596497766,288.364796545718,300.349548799972,313.232861709388,317.933066222021,318.416297086793,328.374669371993,325.349380004727,316.673905890773,316.070530305741,298.235952643654,283.969156248932,274.428560418895,289.262182934458,297.477051224823,313.608742678514,320.464804344294,325.10373850813,337.044887444297,338.123030853873,328.51097094677,315.937483196266,301.210467693648,287.904161306235,282.615059928268,289.250543192615,301.35267103073,313.629174055278,316.973407322873,316.353762365506,327.107412407176,326.181607223766,327.40010227223,317.208253831257,297.352054259515,284.206912583572,277.511953954358,288.068190694675,298.699204794331,314.358622947391,313.981830626103,319.042296565388,318.73590640228,325.65638693905,317.893078023027,302.997370731604,293.317310544608,280.570049852341,276.644057682181,287.688629592371,295.467846960386,311.51073005927,317.818789857442,325.26046007239,341.666615695399,325.805510784892,320.211182552393,311.027509256469,294.276391224905,281.402734605855,275.271371976374,290.036269491236,299.968785370282,311.855166765187,313.725325936108,318.608529274475,325.051953188934,323.491648370693,321.355380128502,311.040799153594,298.934324404807,285.602039075866,279.156362161736,284.5544699284,299.538739652451,307.436669542919,321.009600249865,315.400405278869,329.68808856355,331.267344731229,333.199275535361,323.256537274767,300.149396170512,288.56446058854,279.649069815518,295.176798402894,298.94549458076,321.296795717923,317.733321342881,326.619526871767,342.56604385653,331.589613641683,326.828239918198,319.121903772827,297.88963197313,290.195875597266,284.08758485213,294.354163940931,308.145531005226,321.337852032903,322.950699579574,326.604431773252,337.565040465872,332.101711032765,322.909114452302,316.562689956187,299.622982702289,287.09305158057,281.714619225195,294.364329186203,310.414328383981,318.577320745616,318.080153196892,320.074774242276,333.666329169952,319.781459328392,322.979300000533,315.690748550928,298.263883362559,285.504726751791,282.266031144694,291.284638321537,302.186172040078,318.362618607291,319.256712185673,334.026777109498,339.777974829774,336.407812782416,332.538746145705,321.067164403591,305.987605351441,293.555901348794,288.588091545126,299.605694198499,308.807735679167,330.578202689291,332.951328293362,330.558167979125,348.245573402466,335.31702529263,327.867834715733,323.461624577439,304.423611248746,289.28255778947,286.9884059035,296.466627796422,309.045537933102,322.944273588015,324.848539260323,323.285686158102,334.056406264838,327.454528580264,327.928272890207,323.239149846803,305.117674429475,291.892642100691,289.674973288582,297.537572042184,311.599281430393,322.832326535617,332.668206056381
